return_id,order_id,product_id,return_date,return_reason,refund_amount
4801,97061,2259,2025-12-02,Late Delivery,4116.62
4802,8798,2340,2025-09-08,Defective Product,2315.73
4803,4599,796,2026-01-12,Damaged Product,5025.89
4804,68812,1552,2025-12-28,Customer Changed Mind,2179.37
4805,48053,503,2026-03-05,Late Delivery,6895.76
4806,17366,177,2026-07-01,Wrong Item Delivered,6089.36
4807,58356,918,2025-10-08,Customer Changed Mind,4049.34
4808,73521,1759,2026-03-13,Wrong Item Delivered,1369.45
4809,95167,1761,2025-05-17,Defective Product,209.53
4810,22015,507,2025-09-11,Late Delivery,470.48
4811,31501,762,2025-09-10,Wrong Item Delivered,2551.69
4812,6980,1571,2026-03-23,Defective Product,7152.5
4813,34446,2282,2025-04-11,Damaged Product,6196.9
4814,55985,1075,2024-11-29,Defective Product,1154.18
4815,68165,1767,2025-01-02,Damaged Product,9905.8
4816,90657,1856,2024-09-03,Wrong Item Delivered,8694.98
4817,58242,134,2025-05-24,Late Delivery,5789.91
4818,18821,1540,2025-11-01,Defective Product,8892.91
4819,76941,2440,2024-10-16,Customer Changed Mind,5801.66
4820,13946,1730,2024-10-06,Damaged Product,3275.57
4821,7860,578,2025-06-04,Late Delivery,4391.1
4822,21709,799,2024-11-14,Defective Product,427.32
4823,75423,1985,2025-12-17,Customer Changed Mind,6864.82
4824,77172,1698,2025-02-06,Late Delivery,6417.44
4825,71424,2428,2026-05-01,Late Delivery,4227.2
4826,32185,2333,2025-05-08,Customer Changed Mind,8724.3
4827,28875,1612,2025-11-18,Defective Product,4968.23
4828,41670,774,2026-02-11,Defective Product,5698.12
4829,5519,1182,2024-08-14,Damaged Product,2012.32
4830,23728,771,2025-09-12,Late Delivery,7374.66
4831,69,984,2026-04-03,Damaged Product,428.34
4832,54469,383,2025-06-06,Defective Product,8514.25
4833,24417,1966,2025-03-18,Wrong Item Delivered,557.27
4834,74949,1041,2025-02-15,Wrong Item Delivered,771.26
4835,54796,2170,2024-11-10,Wrong Item Delivered,6481.31
4836,70012,2194,2026-03-07,Wrong Item Delivered,6799.88
4837,52129,1665,2024-09-03,Damaged Product,1187.06
4838,67425,1089,2026-06-18,Late Delivery,450.25
4839,27139,365,2025-10-25,Defective Product,5348.87
4840,15556,136,2025-01-14,Damaged Product,171.56
4841,65650,1490,2024-11-17,Customer Changed Mind,1161.99
4842,51811,465,2025-11-12,Late Delivery,3392.75
4843,35263,1007,2024-07-27,Damaged Product,9177.42
4844,65046,2151,2026-02-07,Late Delivery,1399.99
4845,73560,1690,2026-02-17,Damaged Product,2840.11
4846,64265,1923,2024-10-07,Damaged Product,1557.86
4847,29437,453,2024-08-05,Late Delivery,6080.94
4848,6819,1267,2025-06-07,Wrong Item Delivered,8349.07
4849,15199,1304,2025-08-14,Defective Product,7084.01
4850,10133,469,2025-02-23,Defective Product,8224.62
4851,50603,286,2025-05-26,Defective Product,8407.48
4852,3219,75,2025-03-11,Late Delivery,4379.94
4853,37014,1334,2025-05-22,Defective Product,6050.75
4854,97914,1863,2024-07-21,Late Delivery,8946.97
4855,71804,1926,2025-04-10,Wrong Item Delivered,2014.81
4856,16477,2032,2024-07-13,Customer Changed Mind,3860.41
4857,44911,1312,2026-01-25,Defective Product,7086.37
4858,57768,940,2025-09-26,Customer Changed Mind,2666.76
4859,51600,1755,2025-06-12,Defective Product,3671.35
4860,23728,1775,2025-12-02,Wrong Item Delivered,7432.33
4861,19318,2431,2024-12-28,Late Delivery,4774.72
4862,25750,2069,2025-02-25,Defective Product,3707.24
4863,84364,619,2025-10-16,Defective Product,1362.86
4864,53136,2147,2025-10-31,Defective Product,1716.02
4865,87523,942,2025-10-30,Customer Changed Mind,1339.34
4866,64586,933,2025-11-03,Customer Changed Mind,1470.78
4867,90964,2100,2026-03-19,Defective Product,3221.96
4868,73083,1387,2025-10-11,Damaged Product,4150.23
4869,94250,854,2024-08-28,Defective Product,1238.02
4870,6307,504,2026-04-29,Late Delivery,4332.83
4871,2295,303,2026-04-25,Late Delivery,1041.45
4872,75345,2234,2024-11-05,Damaged Product,368.16
4873,14103,2485,2026-05-03,Late Delivery,7476.61
4874,51495,1993,2026-06-24,Damaged Product,3560.96
4875,72623,8,2025-11-12,Late Delivery,765.1
4876,29085,2182,2025-10-04,Defective Product,884.48
4877,95590,2390,2025-08-04,Damaged Product,5044.09
4878,23372,838,2026-03-08,Late Delivery,7276.41
4879,32269,2288,2026-02-17,Customer Changed Mind,2929.77
4880,64615,2393,2025-05-18,Defective Product,759.31
4881,49302,1304,2025-06-10,Late Delivery,6061.6
4882,37552,18,2025-09-06,Late Delivery,7602.53
4883,43996,2457,2025-02-19,Defective Product,7638.17
4884,65162,2172,2025-11-21,Customer Changed Mind,3922.39
4885,89335,1501,2024-08-18,Late Delivery,7630.51
4886,90408,2279,2025-12-04,Wrong Item Delivered,5784.28
4887,31064,2044,2025-02-11,Late Delivery,7511.13
4888,16915,798,2026-05-16,Late Delivery,7739.67
4889,54297,625,2025-07-06,Customer Changed Mind,5904.36
4890,87122,1277,2025-12-15,Customer Changed Mind,353.05
4891,1771,1815,2026-07-08,Defective Product,6497.98
4892,49639,1436,2025-03-13,Customer Changed Mind,3387.53
4893,237,2072,2025-01-08,Damaged Product,9089.17
4894,47691,81,2025-02-12,Damaged Product,6959.55
4895,27695,1421,2025-09-13,Defective Product,4332.41
4896,90980,973,2024-11-28,Customer Changed Mind,2067.05
4897,52589,1050,2025-05-08,Wrong Item Delivered,522.99
4898,19123,2495,2025-04-02,Customer Changed Mind,1750.69
4899,64673,1449,2024-12-16,Damaged Product,4187.87
4900,65984,2257,2025-04-04,Late Delivery,4785.39
4901,32201,1911,2024-12-05,Late Delivery,906.6
4902,50516,1140,2026-06-04,Late Delivery,1961.27
4903,11080,972,2026-01-19,Customer Changed Mind,7397.95
4904,5167,209,2025-09-01,Customer Changed Mind,6251.47
4905,31310,1377,2024-07-31,Late Delivery,663.84
4906,93041,1656,2024-10-21,Customer Changed Mind,394.11
4907,1145,1571,2026-03-11,Damaged Product,6823.33
4908,33422,46,2025-04-07,Wrong Item Delivered,6065.91
4909,81470,181,2025-02-18,Late Delivery,5360.92
4910,56935,721,2025-05-28,Wrong Item Delivered,9192.52
4911,64733,817,2025-01-15,Late Delivery,8604.29
4912,40450,808,2025-05-01,Defective Product,5076.02
4913,19552,550,2025-03-12,Damaged Product,5392.49
4914,8223,1748,2026-02-08,Wrong Item Delivered,1747.71
4915,94651,1488,2025-10-03,Customer Changed Mind,8524.01
4916,99617,1136,2026-01-08,Late Delivery,2224.58
4917,29724,319,2024-07-16,Customer Changed Mind,3286.62
4918,31181,620,2025-11-24,Late Delivery,5570.4
4919,47553,1938,2025-02-01,Wrong Item Delivered,2791.18
4920,82877,2417,2025-04-22,Customer Changed Mind,1657.25
4921,33164,1322,2024-07-28,Wrong Item Delivered,4279.07
4922,57434,1106,2025-12-06,Damaged Product,2862.65
4923,57298,2392,2025-12-22,Late Delivery,7147.57
4924,17289,1506,2024-07-15,Late Delivery,4022.42
4925,58854,1269,2025-10-01,Damaged Product,8539.02
4926,87130,989,2026-03-15,Defective Product,4201.62
4927,37848,955,2025-12-22,Defective Product,4889.46
4928,80289,1470,2025-06-21,Defective Product,933.54
4929,54822,1635,2024-08-18,Defective Product,4842.12
4930,53195,1561,2026-04-21,Customer Changed Mind,7560.37
4931,59782,2279,2025-03-20,Late Delivery,336.0
4932,73411,787,2026-07-11,Wrong Item Delivered,3020.84
4933,18285,1339,2025-03-26,Defective Product,1830.37
4934,49262,1442,2025-03-31,Defective Product,2731.14
4935,28514,99,2026-04-15,Customer Changed Mind,6091.58
4936,43283,1116,2025-05-15,Defective Product,3267.35
4937,79240,1765,2024-09-21,Customer Changed Mind,3052.78
4938,10376,2241,2025-06-25,Wrong Item Delivered,2642.97
4939,99364,2363,2024-11-14,Wrong Item Delivered,4787.05
4940,51558,1754,2026-03-17,Defective Product,5046.0
4941,68657,1843,2025-07-19,Late Delivery,2449.43
4942,78020,1240,2025-12-11,Customer Changed Mind,4665.05
4943,32005,477,2025-03-10,Wrong Item Delivered,5012.88
4944,82837,1278,2025-06-26,Late Delivery,3420.65
4945,8754,696,2025-12-04,Damaged Product,5508.52
4946,42897,87,2024-10-20,Customer Changed Mind,9886.72
4947,81794,177,2025-10-01,Damaged Product,3712.51
4948,1680,1166,2026-05-26,Late Delivery,4258.36
4949,46502,837,2025-03-13,Damaged Product,1979.77
4950,85280,160,2025-07-14,Late Delivery,3106.88
4951,76485,1377,2024-09-21,Defective Product,435.93
4952,50836,1378,2026-01-26,Damaged Product,1114.12
4953,78238,260,2024-11-18,Defective Product,910.36
4954,24991,1419,2025-03-01,Wrong Item Delivered,7325.28
4955,15719,1685,2024-08-08,Customer Changed Mind,9767.03
4956,54366,1468,2025-08-20,Customer Changed Mind,8227.11
4957,8109,2239,2026-04-30,Damaged Product,9190.56
4958,59699,1115,2025-01-24,Late Delivery,3046.0
4959,59485,917,2025-11-18,Customer Changed Mind,7295.5
4960,34333,2466,2025-12-15,Defective Product,975.07
4961,54310,263,2026-01-21,Defective Product,1053.34
4962,32607,2293,2025-05-29,Wrong Item Delivered,6471.91
4963,9964,475,2025-04-18,Customer Changed Mind,4377.97
4964,95153,2009,2025-12-17,Damaged Product,8300.15
4965,2998,1772,2025-07-02,Customer Changed Mind,3632.62
4966,96308,757,2024-11-25,Defective Product,5403.68
4967,5250,1558,2025-11-06,Defective Product,748.61
4968,98298,1423,2026-02-10,Late Delivery,4134.62
4969,56381,1058,2025-05-06,Damaged Product,2244.47
4970,43736,1117,2024-08-23,Damaged Product,3208.37
4971,62568,2050,2024-08-30,Customer Changed Mind,7279.59
4972,75658,252,2025-04-02,Wrong Item Delivered,1794.57
4973,45925,822,2024-07-24,Defective Product,2897.96
4974,37013,2489,2025-04-09,Customer Changed Mind,6855.12
4975,36210,538,2026-05-29,Late Delivery,5088.26
4976,39887,94,2026-05-03,Defective Product,5204.06
4977,64308,816,2024-07-18,Late Delivery,4638.85
4978,75058,186,2026-02-25,Customer Changed Mind,1705.83
4979,75743,1811,2024-11-14,Damaged Product,2576.55
4980,94429,1855,2025-02-08,Wrong Item Delivered,4918.79
4981,81096,1896,2025-08-11,Wrong Item Delivered,6664.42
4982,50975,1934,2024-08-16,Wrong Item Delivered,7653.13
4983,7560,190,2025-02-23,Wrong Item Delivered,8336.86
4984,37335,510,2026-04-10,Damaged Product,2387.26
4985,81365,1035,2025-04-12,Customer Changed Mind,1839.84
4986,61957,460,2025-07-20,Customer Changed Mind,326.56
4987,2776,1598,2026-01-14,Damaged Product,2736.06
4988,10864,2442,2026-02-08,Late Delivery,3639.15
4989,49909,1309,2025-02-14,Wrong Item Delivered,9022.98
4990,60575,708,2025-11-12,Wrong Item Delivered,8287.19
4991,69822,1834,2024-10-14,Defective Product,1738.66
4992,70827,2018,2025-02-08,Defective Product,7977.16
4993,21165,948,2025-06-18,Defective Product,9665.52
4994,21618,1848,2026-07-04,Damaged Product,6324.48
4995,37780,1423,2026-06-04,Defective Product,4921.81
4996,7074,922,2026-01-14,Customer Changed Mind,6494.65
4997,37054,1953,2026-05-30,Customer Changed Mind,8746.86
4998,54894,2035,2025-06-05,Wrong Item Delivered,5564.16
4999,18637,539,2026-01-19,Damaged Product,3348.27
5000,52318,1942,2025-07-11,Customer Changed Mind,4783.26
5001,59874,1798,2026-03-10,Damaged Product,5806.4
5002,94959,780,2024-11-30,Damaged Product,2428.13
5003,22167,967,2026-05-31,Wrong Item Delivered,4265.98
5004,48122,1347,2024-08-23,Wrong Item Delivered,1120.34
5005,39471,1297,2024-08-22,Wrong Item Delivered,3211.97
5006,29278,1514,2025-06-21,Damaged Product,4880.28
5007,83610,929,2025-11-07,Wrong Item Delivered,1664.91
5008,94569,1640,2026-04-27,Wrong Item Delivered,6492.52
5009,59514,131,2025-12-29,Late Delivery,4331.83
5010,55659,795,2026-02-11,Defective Product,2208.9
5011,99065,263,2026-04-19,Late Delivery,7699.79
5012,36915,2463,2026-03-15,Customer Changed Mind,521.78
5013,45155,687,2025-09-12,Late Delivery,4754.48
5014,21854,2217,2025-01-05,Damaged Product,9754.89
5015,26676,2410,2026-02-04,Defective Product,5938.29
5016,71955,1481,2026-07-04,Late Delivery,5718.56
5017,66090,1815,2026-05-22,Wrong Item Delivered,8312.16
5018,98603,1809,2026-04-26,Damaged Product,2380.76
5019,91990,2183,2025-05-17,Customer Changed Mind,5690.73
5020,88893,1118,2025-03-27,Damaged Product,3818.34
5021,19827,1859,2026-01-04,Damaged Product,4732.04
5022,15611,2109,2025-06-22,Wrong Item Delivered,7339.9
5023,54203,306,2025-12-17,Late Delivery,7162.68
5024,95559,2225,2024-07-18,Defective Product,9622.17
5025,32724,1111,2026-01-27,Customer Changed Mind,4519.41
5026,79744,1950,2025-06-24,Customer Changed Mind,479.54
5027,93353,177,2025-11-17,Damaged Product,2200.97
5028,44904,2079,2025-09-24,Defective Product,1185.35
5029,83191,839,2025-05-02,Defective Product,1261.34
5030,55134,1063,2024-08-21,Defective Product,7454.23
5031,60228,2420,2024-08-16,Customer Changed Mind,8992.49
5032,23928,2422,2025-07-07,Late Delivery,1706.51
5033,56905,189,2026-03-17,Late Delivery,6443.57
5034,41445,508,2025-05-07,Customer Changed Mind,6461.0
5035,53911,1041,2025-05-10,Wrong Item Delivered,1625.88
5036,14070,1240,2025-07-22,Damaged Product,3151.67
5037,81196,1983,2024-10-27,Customer Changed Mind,1658.14
5038,30091,610,2025-06-20,Defective Product,5884.14
5039,3649,822,2025-08-30,Wrong Item Delivered,4021.18
5040,63455,1706,2025-05-10,Wrong Item Delivered,3037.64
5041,89053,1622,2025-03-15,Customer Changed Mind,4593.63
5042,285,371,2026-06-09,Late Delivery,4243.95
5043,22531,715,2026-03-15,Wrong Item Delivered,8413.85
5044,58967,780,2026-04-08,Customer Changed Mind,9575.69
5045,40928,127,2025-05-26,Wrong Item Delivered,6768.64
5046,4539,812,2025-01-20,Defective Product,5725.09
5047,89411,1325,2026-07-03,Damaged Product,4162.02
5048,1303,44,2024-11-25,Late Delivery,1297.77
5049,15725,1391,2025-03-13,Damaged Product,1394.76
5050,77310,1110,2025-08-08,Late Delivery,8561.57
5051,24919,1022,2024-10-20,Customer Changed Mind,8820.36
5052,72584,658,2025-03-03,Damaged Product,8385.99
5053,57114,1425,2024-10-16,Wrong Item Delivered,5912.53
5054,66220,730,2025-08-28,Damaged Product,9696.5
5055,81331,1624,2026-06-22,Damaged Product,4812.09
5056,10141,10,2025-09-09,Wrong Item Delivered,4905.34
5057,83991,2221,2025-08-29,Customer Changed Mind,3352.12
5058,43066,1739,2025-10-27,Late Delivery,8958.0
5059,31329,2413,2024-12-21,Defective Product,1503.63
5060,55979,1688,2025-11-17,Wrong Item Delivered,8900.46
5061,65689,1206,2026-03-04,Customer Changed Mind,1782.41
5062,55872,2180,2025-01-15,Late Delivery,4038.0
5063,95690,870,2025-06-26,Wrong Item Delivered,2534.14
5064,1169,1414,2024-10-26,Customer Changed Mind,5543.04
5065,78793,954,2024-11-21,Late Delivery,8511.93
5066,53430,2472,2026-05-03,Late Delivery,8503.88
5067,21595,2022,2025-05-23,Customer Changed Mind,1703.23
5068,97065,2461,2025-02-27,Late Delivery,3468.93
5069,68303,418,2024-12-03,Defective Product,1882.96
5070,88594,185,2025-03-06,Wrong Item Delivered,4866.72
5071,41435,806,2025-08-01,Damaged Product,9003.49
5072,32912,1118,2024-10-14,Late Delivery,1137.66
5073,31399,1490,2024-12-19,Defective Product,9413.11
5074,98537,1538,2025-04-15,Customer Changed Mind,262.25
5075,54080,570,2024-08-12,Wrong Item Delivered,1175.89
5076,10042,2084,2024-11-29,Wrong Item Delivered,7093.98
5077,91718,1665,2024-07-17,Customer Changed Mind,8881.82
5078,86291,575,2025-11-26,Defective Product,3825.04
5079,10804,1083,2024-08-22,Customer Changed Mind,5110.75
5080,87092,2330,2024-10-18,Defective Product,4452.36
5081,44570,717,2025-12-24,Damaged Product,1345.49
5082,40868,1121,2024-11-22,Damaged Product,1174.02
5083,63647,2390,2025-01-04,Wrong Item Delivered,3923.26
5084,84866,1741,2024-09-15,Wrong Item Delivered,7613.49
5085,99951,1316,2025-11-12,Damaged Product,4496.67
5086,97961,804,2025-05-26,Wrong Item Delivered,1430.0
5087,13231,2500,2024-09-18,Wrong Item Delivered,9298.87
5088,53361,1618,2024-09-02,Customer Changed Mind,5065.68
5089,38838,1573,2025-02-06,Customer Changed Mind,2664.72
5090,83026,2066,2024-08-25,Wrong Item Delivered,5069.14
5091,38633,2415,2025-08-22,Late Delivery,2632.86
5092,58074,9,2024-11-27,Defective Product,9219.33
5093,30673,1332,2025-07-15,Defective Product,3340.34
5094,77623,1144,2026-01-29,Damaged Product,8426.94
5095,27303,895,2025-07-12,Damaged Product,4265.31
5096,58479,1792,2026-03-04,Defective Product,5794.51
5097,36839,899,2025-04-25,Customer Changed Mind,1688.71
5098,65534,2015,2026-05-01,Defective Product,552.81
5099,54403,308,2025-02-08,Wrong Item Delivered,7647.27
5100,74972,1474,2025-07-21,Wrong Item Delivered,2156.15
5101,5581,1630,2026-04-12,Late Delivery,9077.14
5102,98965,623,2025-02-01,Wrong Item Delivered,556.59
5103,78610,122,2025-01-07,Damaged Product,889.36
5104,30627,113,2026-05-09,Damaged Product,5490.63
5105,56593,1071,2025-12-05,Wrong Item Delivered,6814.42
5106,47711,916,2025-04-21,Damaged Product,3249.15
5107,69443,1214,2025-03-06,Late Delivery,6657.63
5108,68914,786,2026-01-28,Defective Product,9762.87
5109,13584,1297,2025-06-10,Customer Changed Mind,4800.0
5110,38402,2095,2026-07-05,Late Delivery,7537.2
5111,41715,2139,2024-07-14,Late Delivery,9206.28
5112,52445,1424,2025-03-18,Customer Changed Mind,5408.42
5113,40708,2179,2026-06-05,Defective Product,8792.0
5114,57833,1350,2025-02-18,Late Delivery,3343.22
5115,64309,625,2024-10-14,Late Delivery,2896.83
5116,47994,952,2026-03-21,Customer Changed Mind,5436.85
5117,38020,1640,2025-04-16,Defective Product,9013.08
5118,96121,351,2025-03-10,Wrong Item Delivered,1882.44
5119,79379,1377,2025-01-04,Late Delivery,9077.0
5120,48971,687,2024-08-18,Wrong Item Delivered,8588.41
5121,98134,591,2024-09-28,Wrong Item Delivered,4701.81
5122,9226,185,2025-05-19,Damaged Product,4746.35
5123,78420,1184,2025-04-18,Defective Product,4683.64
5124,82832,487,2025-05-04,Defective Product,5506.92
5125,43492,848,2026-01-25,Defective Product,7435.25
5126,92777,348,2025-07-19,Wrong Item Delivered,5717.69
5127,91364,8,2025-04-10,Wrong Item Delivered,8849.66
5128,5976,706,2026-04-08,Wrong Item Delivered,6691.87
5129,12076,853,2025-05-05,Defective Product,7854.58
5130,17568,1289,2025-12-02,Late Delivery,6120.88
5131,67468,2194,2025-08-04,Damaged Product,9328.16
5132,71886,615,2025-03-21,Customer Changed Mind,8163.36
5133,88998,277,2025-05-10,Defective Product,2692.34
5134,26215,327,2024-08-01,Customer Changed Mind,8063.61
5135,6782,141,2024-10-22,Late Delivery,8877.95
5136,48690,2303,2024-10-29,Defective Product,9789.55
5137,56827,1188,2024-08-10,Damaged Product,2365.04
5138,75119,964,2025-04-22,Late Delivery,355.61
5139,5861,891,2026-03-19,Customer Changed Mind,6049.26
5140,76321,217,2025-10-25,Wrong Item Delivered,1440.32
5141,79027,1005,2026-06-01,Customer Changed Mind,846.26
5142,99439,1538,2025-05-11,Customer Changed Mind,6128.72
5143,69130,1494,2025-01-26,Wrong Item Delivered,3348.62
5144,48484,924,2024-07-25,Defective Product,3779.13
5145,29364,392,2025-07-30,Damaged Product,8186.15
5146,17929,1990,2025-04-11,Late Delivery,2470.39
5147,4473,2357,2025-11-25,Wrong Item Delivered,743.44
5148,11920,371,2025-12-23,Defective Product,4794.74
5149,20484,108,2024-12-07,Defective Product,1275.88
5150,79678,379,2024-08-05,Customer Changed Mind,5205.12
5151,90965,168,2025-07-08,Damaged Product,9070.0
5152,20303,363,2025-09-24,Late Delivery,9686.86
5153,64022,1227,2025-01-06,Late Delivery,6088.66
5154,61261,2479,2025-08-12,Defective Product,7927.0
5155,44851,915,2025-10-06,Wrong Item Delivered,1344.04
5156,82013,327,2025-10-08,Customer Changed Mind,6189.52
5157,78161,1456,2024-08-14,Late Delivery,9297.37
5158,56126,202,2025-03-13,Defective Product,6956.31
5159,82025,1038,2025-12-20,Damaged Product,7542.61
5160,10576,2231,2024-09-19,Customer Changed Mind,1493.73
5161,90229,1047,2025-08-02,Wrong Item Delivered,4695.14
5162,60294,1211,2024-12-06,Wrong Item Delivered,6385.84
5163,98985,315,2025-01-27,Wrong Item Delivered,3449.77
5164,93634,668,2025-03-22,Defective Product,317.84
5165,36653,692,2025-04-10,Defective Product,6266.7
5166,90839,36,2026-07-11,Late Delivery,476.16
5167,82845,963,2025-11-23,Customer Changed Mind,6632.86
5168,83816,2234,2025-02-16,Late Delivery,5998.94
5169,39644,1332,2025-06-29,Defective Product,7696.16
5170,69572,563,2024-10-05,Customer Changed Mind,3629.72
5171,22224,456,2026-04-05,Wrong Item Delivered,502.87
5172,84180,759,2025-10-28,Late Delivery,4182.01
5173,98271,1286,2025-09-14,Defective Product,2370.9
